"";"Num_Acc";"catr";"circ";"nbv";"vosp";"prof";"plan";"surf";"infra";"situ";"vma"
"19746";"202100019746";"3";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"19747";"202100019747";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19748";"202100019748";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19749";"202100019749";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19750";"202100019750";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"19751";"202100019751";"4";"1";"1";"0";"1";"1";"2";"0";"1";"50"
"19752";"202100019752";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19753";"202100019753";"3";"1";"2";"0";"1";"1";"1";"0";"1";"50"
"19754";"202100019754";"4";"3";"1";"0";"1";"1";"2";"6";"4";"10"
"19755";"202100019755";"3";"1";"2";"0";"1";"1";"1";"2";"1";"50"
"19756";"202100019756";"3";NA;"1";"0";"2";"3";"6";"8";"8";"50"
"19757";"202100019757";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19758";"202100019758";"1";"3";"4";"0";"1";"1";"1";"0";"1";"130"
"19759";"202100019759";"3";"2";"2";"0";"3";"1";"1";"0";"4";"50"
"19760";"202100019760";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19761";"202100019761";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19762";"202100019762";"4";"2";"1";"0";"1";"2";"1";"2";"8";"50"
"19763";"202100019763";"3";"2";"2";"0";"1";"3";"1";"0";"3";"80"
"19764";"202100019764";"3";"2";"2";"0";"3";"2";"1";"0";"1";"80"
"19765";"202100019765";"2";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19766";"202100019766";"2";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19767";"202100019767";"3";"2";"2";"0";"1";"2";"1";"0";"1";"80"
"19768";"202100019768";"3";"2";"2";"0";"2";"1";"1";"0";"1";"90"
"19769";"202100019769";"3";"2";"2";"0";"2";"3";"1";"0";"1";"80"
"19770";"202100019770";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"19771";"202100019771";"3";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"19772";"202100019772";"3";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"19773";"202100019773";"3";"2";"2";"0";"2";"2";"1";"0";"8";"80"
"19774";"202100019774";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19775";"202100019775";"3";"2";"2";"0";"1";"3";"1";"0";"1";"50"
"19776";"202100019776";"3";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"19777";"202100019777";"3";"2";"2";"0";"1";"1";"1";"0";"1";"90"
"19778";"202100019778";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19779";"202100019779";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19780";"202100019780";"3";"2";"2";"0";"2";"2";"1";"0";"3";"80"
"19781";"202100019781";"3";"2";"2";"0";"1";"2";"2";"0";"4";"50"
"19782";"202100019782";"3";"2";"2";"0";"2";"4";"1";"0";"1";"80"
"19783";"202100019783";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19784";"202100019784";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"19785";"202100019785";"3";"2";"2";"0";"1";"1";"9";"0";"3";"80"
"19786";"202100019786";"3";"2";"2";"0";"2";"1";"1";"0";"3";"80"
"19787";"202100019787";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19788";"202100019788";"4";"2";"1";"0";"3";"2";"1";"0";"8";"50"
"19789";"202100019789";"4";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"19790";"202100019790";"1";"3";"4";"3";"1";"1";"1";"0";"3";"130"
"19791";"202100019791";"3";"2";"2";"0";"1";"3";"1";"0";"3";"80"
"19792";"202100019792";"3";"2";"2";"0";"2";"3";"1";"0";"1";"80"
"19793";"202100019793";"4";"1";"1";"0";"1";"1";"1";"0";"4";"50"
"19794";"202100019794";"3";"2";"2";"0";"1";"3";"1";"0";"3";"80"
"19795";"202100019795";"7";"3";"2";"0";"1";"3";"1";"0";"1";"50"
"19796";"202100019796";"3";"2";"2";"0";"1";"3";"1";"0";"1";"80"
"19797";"202100019797";"3";"2";"2";"1";"1";"1";"1";"0";"5";NA
"19798";"202100019798";"3";"2";"2";"0";"1";"1";"1";"0";"3";"70"
"19799";"202100019799";"3";"2";"2";"3";"1";"1";"1";"9";"1";"80"
"19800";"202100019800";"3";"2";"2";"0";"1";"1";"2";"0";"1";"70"
"19801";"202100019801";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19802";"202100019802";"3";"2";"2";"0";"1";"1";"1";"5";"1";"80"
"19803";"202100019803";"2";"2";"2";"0";"2";"1";"1";"0";"1";"80"
"19804";"202100019804";"1";"1";"3";"0";"1";"1";"1";"0";"1";"90"
"19805";"202100019805";"1";NA;"3";"0";"2";"1";"1";"0";"1";"70"
"19806";"202100019806";"1";"1";"3";"0";"2";"1";"1";"0";"1";"110"
"19807";"202100019807";"1";"1";"3";"0";"1";"1";"1";"1";"1";"70"
"19808";"202100019808";"1";"3";"4";"0";"1";"1";"1";"0";"1";"110"
"19809";"202100019809";"1";"3";"4";"0";"1";"1";"1";"2";"1";"70"
"19810";"202100019810";"1";"3";"4";"0";"1";"1";"1";"0";"1";"110"
"19811";"202100019811";"2";"3";"6";"0";"1";"3";"2";"3";"1";"90"
"19812";"202100019812";"2";"3";"4";"0";"1";"1";"1";"0";"1";"110"
"19813";"202100019813";"1";"3";"0";"0";"1";"1";"1";"0";"1";"110"
"19814";"202100019814";"2";"1";"2";"0";"1";"3";"1";"0";"1";"70"
"19815";"202100019815";"2";"1";"2";"0";"1";"1";"1";"1";"2";"70"
"19816";"202100019816";"1";NA;"3";"0";"1";"1";"1";"0";"1";"110"
"19817";"202100019817";"1";"1";"2";"0";"2";"3";"1";"0";"1";"90"
"19818";"202100019818";"3";"3";"4";"0";"2";"3";"2";"0";"1";"70"
"19819";"202100019819";"1";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"19820";"202100019820";"2";NA;"3";"0";"1";"3";"2";"0";"1";"70"
"19821";"202100019821";"1";"3";"4";"0";"2";"1";"1";"1";"1";"90"
"19822";"202100019822";"1";"3";"4";"0";"1";"3";"1";"0";"1";"90"
"19823";"202100019823";"1";"3";"4";"0";"2";"3";"1";"1";"1";"90"
"19824";"202100019824";"1";"3";"9";"0";"1";"2";"1";"0";"1";"90"
"19825";"202100019825";"1";"1";"2";"0";"1";"3";"2";"0";"1";"90"
"19826";"202100019826";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"19827";"202100019827";"3";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"19828";"202100019828";"3";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"19829";"202100019829";"4";"2";"1";"0";"1";"1";"1";"9";"1";"50"
"19830";"202100019830";"2";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19831";"202100019831";"4";"2";"2";"0";"1";"1";"1";"9";"6";"50"
"19832";"202100019832";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19833";"202100019833";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"19834";"202100019834";"4";"1";"3";"1";"1";"1";"1";"0";"1";"50"
"19835";"202100019835";"7";"2";"2";"0";"1";"3";"1";"0";"1";"50"
"19836";"202100019836";"7";"2";"4";"2";"1";"1";"1";"0";"6";"50"
"19837";"202100019837";"4";"2";"1";"0";"2";"1";"1";"0";"1";"50"
"19838";"202100019838";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19839";"202100019839";"4";"3";"6";"3";"1";"1";"1";"0";"1";"50"
"19840";"202100019840";"4";NA;"1";"0";"1";"1";"1";"0";"1";"50"
"19841";"202100019841";"2";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"19842";"202100019842";"3";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"19843";"202100019843";"3";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"19844";"202100019844";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19845";"202100019845";"4";"2";"3";"2";"1";"1";"1";"0";"1";"50"
"19846";"202100019846";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19847";"202100019847";"7";"3";"0";"0";"1";"1";"1";"0";"1";"30"
"19848";"202100019848";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19849";"202100019849";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19850";"202100019850";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19851";"202100019851";"4";"2";"2";"3";"1";"2";"1";"0";"6";"50"
"19852";"202100019852";"3";NA;"1";"0";"1";"1";"1";"0";"1";"50"
"19853";"202100019853";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19854";"202100019854";"4";"2";"2";"0";"1";"1";"1";"0";"8";"50"
"19855";"202100019855";"4";"2";"0";"0";"1";"3";"1";"0";"1";"50"
"19856";"202100019856";"4";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"19857";"202100019857";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19858";"202100019858";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19859";"202100019859";"4";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"19860";"202100019860";"4";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"19861";"202100019861";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19862";"202100019862";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19863";"202100019863";"3";"1";"1";"2";"1";"2";"1";"0";"1";"50"
"19864";"202100019864";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19865";"202100019865";"4";"3";"2";"0";"1";"1";"1";"0";"1";"50"
"19866";"202100019866";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"19867";"202100019867";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19868";"202100019868";"3";"2";"2";"0";"1";"1";"1";"0";"3";"70"
"19869";"202100019869";"4";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"19870";"202100019870";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19871";"202100019871";"4";"1";"2";"2";"1";"1";"1";"0";"1";"50"
"19872";"202100019872";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19873";"202100019873";"4";"3";"2";"0";"1";"1";"1";"0";"1";"50"
"19874";"202100019874";"4";"1";"1";"3";"1";"1";"1";"4";"6";"50"
"19875";"202100019875";"4";"1";"1";"1";"1";"1";"2";"0";"1";"50"
"19876";"202100019876";"4";NA;"2";"0";"1";"1";"2";"5";"1";"50"
"19877";"202100019877";"4";"2";"1";"0";"1";"1";"1";"0";"8";"30"
"19878";"202100019878";"2";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19879";"202100019879";"3";"2";"3";"0";"1";"1";"1";"9";"1";"70"
"19880";"202100019880";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19881";"202100019881";"4";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"19882";"202100019882";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19883";"202100019883";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19884";"202100019884";"4";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"19885";"202100019885";"3";"2";"6";"2";"1";"1";"1";"9";"1";"50"
"19886";"202100019886";"7";"2";"2";"1";"1";"1";"1";"0";"1";"30"
"19887";"202100019887";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19888";"202100019888";"7";"2";"8";"0";"2";"1";"1";"0";"1";"50"
"19889";"202100019889";"4";"2";"2";"0";"2";"2";"1";"0";"1";"50"
"19890";"202100019890";"4";"2";"2";"0";"2";"1";"1";"8";"1";"50"
"19891";"202100019891";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19892";"202100019892";"7";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"19893";"202100019893";"7";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"19894";"202100019894";"4";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"19895";"202100019895";"7";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19896";"202100019896";"3";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"19897";"202100019897";"3";"2";"2";"0";"1";"2";"2";"9";"1";"80"
"19898";"202100019898";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"19899";"202100019899";"4";"2";"4";"0";"1";"1";"2";"0";"1";"50"
"19900";"202100019900";"4";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"19901";"202100019901";"4";"2";"4";"0";"1";"1";"1";"0";"1";"30"
"19902";"202100019902";"4";"3";"2";"1";"1";"2";"1";"0";"5";"30"
"19903";"202100019903";"4";"3";"2";"0";"1";"1";"1";"0";"1";"50"
"19904";"202100019904";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"19905";"202100019905";"4";"2";"4";"0";"1";"1";"2";"0";"1";"30"
"19906";"202100019906";"4";"1";"3";"0";"1";"1";"1";"0";"1";"50"
"19907";"202100019907";"4";"1";"3";"0";"1";"1";"1";"0";"1";"50"
"19908";"202100019908";"4";"3";"3";"0";"1";"1";"1";"0";"1";"50"
"19909";"202100019909";"4";"2";"2";"0";"1";"1";"2";"0";"1";"30"
"19910";"202100019910";"4";"2";"5";"1";"1";"1";"1";"0";"5";"30"
"19911";"202100019911";"4";"1";"8";"1";"1";"3";"1";"0";"1";"50"
"19912";"202100019912";"3";"1";"4";"0";"1";"1";"1";"3";"1";"70"
"19913";"202100019913";"3";"2";"2";"0";"1";"1";"2";"0";"8";"30"
"19914";"202100019914";"3";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"19915";"202100019915";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19916";"202100019916";"3";"2";"0";"3";"1";"1";"1";NA;"1";"50"
"19917";"202100019917";"3";"2";"3";"0";"1";"1";"2";"0";"1";"50"
"19918";"202100019918";"3";"2";"2";"0";"1";"1";"1";"9";"1";"50"
"19919";"202100019919";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19920";"202100019920";"3";"2";"3";"0";"1";"1";"1";"0";"1";"50"
"19921";"202100019921";"4";"2";"3";"0";"1";"2";"1";"0";"1";"50"
"19922";"202100019922";"4";"1";"1";"0";"1";"1";"1";"0";"1";"50"
"19923";"202100019923";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19924";"202100019924";"4";NA;"2";"0";"1";"1";"1";"0";"4";"50"
"19925";"202100019925";"3";"3";"5";"0";"1";"1";"1";"9";"1";"50"
"19926";"202100019926";"3";"3";"2";"0";"2";"1";"1";"0";"1";"50"
"19927";"202100019927";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19928";"202100019928";"3";"1";"0";"0";"1";"1";"1";"2";"1";"50"
"19929";"202100019929";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"19930";"202100019930";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19931";"202100019931";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19932";"202100019932";"3";"2";"2";"0";"1";"1";"2";"8";"1";"50"
"19933";"202100019933";"3";NA;"2";"0";"1";"1";"1";"0";"1";"30"
"19934";"202100019934";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19935";"202100019935";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19936";"202100019936";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19937";"202100019937";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19938";"202100019938";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19939";"202100019939";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19940";"202100019940";"3";"2";NA;"0";"2";"1";"1";"0";"1";"80"
"19941";"202100019941";"3";"2";"2";"0";"2";"1";"1";"0";"1";"80"
"19942";"202100019942";"3";"2";"2";"0";"2";"2";"1";"0";"8";"80"
"19943";"202100019943";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19944";"202100019944";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19945";"202100019945";"1";"1";"2";"0";"1";"4";"2";"9";"2";NA
"19946";"202100019946";"2";"2";"2";"0";"2";"1";"2";"0";"1";"70"
"19947";"202100019947";"1";"3";"3";"0";"2";"1";"1";"2";"1";"90"
"19948";"202100019948";"4";"2";"2";"0";"2";"2";"9";"0";"3";"80"
"19949";"202100019949";"2";"3";"4";"0";"3";"1";"1";"0";"3";"110"
"19950";"202100019950";"6";NA;NA;"0";"1";"3";"1";"0";"1";"20"
"19951";"202100019951";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"19952";"202100019952";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19953";"202100019953";"3";"2";"2";"0";"1";"1";"2";"0";"3";"80"
"19954";"202100019954";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19955";"202100019955";"3";"2";"2";"0";"2";"2";"1";"0";"1";"70"
"19956";"202100019956";"2";"3";"2";"0";"2";"1";"2";"0";"1";"110"
"19957";"202100019957";"2";"2";"2";"0";"2";"1";"2";"0";"1";"80"
"19958";"202100019958";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19959";"202100019959";"7";"3";"4";"0";"2";"1";"2";"0";"1";"70"
"19960";"202100019960";"3";"2";"2";"0";"1";"2";"1";"0";"1";NA
"19961";"202100019961";"3";"2";"2";"0";"3";"1";"1";"0";"1";"90"
"19962";"202100019962";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19963";"202100019963";"3";"2";"2";"0";"2";"2";"1";"0";"3";"90"
"19964";"202100019964";"4";NA;"1";"3";"1";"1";"2";"0";"1";NA
"19965";"202100019965";"3";"2";"2";"0";"2";"3";"2";"0";"1";"80"
"19966";"202100019966";"3";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"19967";"202100019967";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19968";"202100019968";"3";"2";"2";"0";"1";"1";"1";"0";"3";"80"
"19969";"202100019969";"3";"2";"2";"0";"1";"1";"2";"0";"1";"90"
"19970";"202100019970";"3";"2";"2";"0";"2";"2";"2";"0";"1";NA
"19971";"202100019971";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"19972";"202100019972";"3";"2";"2";"0";"1";"1";"1";"5";"1";"90"
"19973";"202100019973";"3";"2";"2";"0";"2";"3";"1";"0";"1";NA
"19974";"202100019974";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19975";"202100019975";"1";"3";"4";"0";"1";"1";"1";"0";"1";"70"
"19976";"202100019976";"4";"2";"2";"0";"1";"2";"1";"9";"1";"30"
"19977";"202100019977";"3";"2";"2";"0";"1";"1";"1";"0";"3";"50"
"19978";"202100019978";"3";"2";"2";"0";"1";"1";"1";"3";"1";"50"
"19979";"202100019979";"2";"3";"4";"0";"1";"1";"1";"0";"1";NA
"19980";"202100019980";"1";"3";"4";"0";"1";"1";"1";"0";"2";"130"
"19981";"202100019981";"1";"3";"4";"0";"1";"1";"2";"0";"1";"130"
"19982";"202100019982";"1";"3";"4";"0";"1";"1";"1";"0";"3";"130"
"19983";"202100019983";"1";"1";"1";"0";"1";"3";"1";"3";"1";"50"
"19984";"202100019984";"1";"3";"4";"0";"1";"1";"1";"0";"1";NA
"19985";"202100019985";"3";"2";"2";"0";"3";"1";"1";"0";"1";"50"
"19986";"202100019986";"2";"3";"2";"0";"1";"3";"2";"0";"1";"110"
"19987";"202100019987";"3";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"19988";"202100019988";"2";"2";NA;NA;NA;NA;NA;NA;NA;NA
"19989";"202100019989";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"19990";"202100019990";"1";"1";"5";"0";"1";"1";"1";"0";"1";"90"
"19991";"202100019991";"4";"2";"2";"0";"1";"3";"2";"0";"1";"50"
"19992";"202100019992";"3";"2";"1";"1";"1";"2";"1";"0";"1";"50"
"19993";"202100019993";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19994";"202100019994";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"19995";"202100019995";"3";"3";"2";"0";"1";"1";"1";"5";"8";"50"
"19996";"202100019996";"3";"3";"2";"2";"1";"1";"1";"0";"1";"80"
"19997";"202100019997";"7";"1";"2";"0";"1";"2";"1";"0";"1";"70"
"19998";"202100019998";"3";"2";"2";"0";"1";"1";"1";"0";"4";"70"
"19999";"202100019999";"3";"2";"2";"0";"1";"3";"1";"0";"8";"50"
"20000";"202100020000";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"20001";"202100020001";"4";"2";"2";"0";"1";"1";"2";"0";"1";"50"
"20002";"202100020002";"3";"2";"2";"0";"2";"2";"2";"0";"3";"80"
"20003";"202100020003";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"20004";"202100020004";"3";"2";"2";"0";"1";"1";"2";"0";"1";"80"
"20005";"202100020005";"3";"2";"2";"0";"1";"1";"1";"6";"1";"50"
"20006";"202100020006";"1";"1";"3";"0";"1";"1";"1";"0";"1";"90"
"20007";"202100020007";"1";"1";"4";"0";"1";"1";"1";"1";"1";"70"
"20008";"202100020008";"1";NA;"3";"0";"1";"1";"1";"1";"1";"90"
"20009";"202100020009";"1";"3";"5";"0";"1";"1";"2";"0";"1";"110"
"20010";"202100020010";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"20011";"202100020011";"2";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"20012";"202100020012";"1";NA;"6";"0";"1";"1";"1";"0";"1";"110"
"20013";"202100020013";"1";"1";"3";"0";"1";"1";"1";"0";"1";"90"
"20014";"202100020014";"2";"3";"6";"0";"1";"1";"1";"0";"1";"110"
"20015";"202100020015";"2";"3";"3";"0";"1";"1";"2";"0";"2";"110"
"20016";"202100020016";"2";"1";"2";"0";"1";"1";"1";"0";"1";"90"
"20017";"202100020017";"1";"3";"10";"0";"1";"1";"1";"3";"1";"50"
"20018";"202100020018";"1";"3";"4";"0";"2";"2";"1";"0";"1";"70"
"20019";"202100020019";"1";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"20020";"202100020020";"1";"3";"6";"0";"1";"1";"2";"0";"1";"90"
"20021";"202100020021";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"20022";"202100020022";"1";"1";"1";"0";"2";"1";"1";"9";"1";"50"
"20023";"202100020023";"1";"3";"8";"0";"1";"1";"1";"0";"1";"90"
"20024";"202100020024";"1";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"20025";"202100020025";"1";"3";"6";"0";"1";"1";"1";"0";"1";"90"
"20026";"202100020026";"1";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"20027";"202100020027";"2";"1";"2";"0";"1";"1";"1";"0";"1";"90"
"20028";"202100020028";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20029";"202100020029";"3";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20030";"202100020030";"4";"1";"2";"0";"1";"1";"1";"9";"1";"50"
"20031";"202100020031";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20032";"202100020032";"4";"2";"4";"0";"1";"1";"1";"0";"1";"50"
"20033";"202100020033";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20034";"202100020034";"3";"3";"2";"0";"1";"1";"3";"0";"1";"80"
"20035";"202100020035";"3";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"20036";"202100020036";"4";"2";"2";"0";"1";"3";"1";"9";"1";"50"
"20037";"202100020037";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20038";"202100020038";"4";"2";"2";"0";"2";"1";"1";"5";"1";"50"
"20039";"202100020039";"4";"1";"2";"2";"1";"1";"1";"0";"1";"50"
"20040";"202100020040";"4";"1";"2";"2";"1";"1";"1";"0";"1";"50"
"20041";"202100020041";"4";"2";"2";"2";"1";"1";"1";"0";"1";"50"
"20042";"202100020042";"4";"1";"2";"2";"1";"1";"1";"0";"5";"50"
"20043";"202100020043";"7";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"20044";"202100020044";"4";"2";"4";"3";"1";"1";"1";"0";"1";"50"
"20045";"202100020045";"4";"2";"2";"2";"1";"1";"1";"0";"5";"30"
"20046";"202100020046";"3";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"20047";"202100020047";"2";"2";"2";"0";"1";"2";"1";"0";"1";"50"
"20048";"202100020048";"3";"2";"1";"0";"1";"1";"1";"0";"1";"50"
"20049";"202100020049";"3";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"20050";"202100020050";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"20051";"202100020051";"4";"2";"4";"0";"1";"1";"2";"5";"1";"30"
"20052";"202100020052";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"20053";"202100020053";"4";"1";"2";"0";"1";"1";"2";"0";"1";"50"
"20054";"202100020054";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"20055";"202100020055";"4";"4";"3";"0";"1";"1";"1";"0";"1";"50"
"20056";"202100020056";"3";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"20057";"202100020057";"4";NA;"2";"0";"1";"1";"1";"0";"1";"50"
"20058";"202100020058";"4";"3";"4";"0";"1";"2";"1";"0";"1";"50"
"20059";"202100020059";"7";"2";"2";"0";"4";"2";"1";"0";"1";"30"
"20060";"202100020060";"7";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"20061";"202100020061";"7";"2";"2";"0";"1";"1";"1";"0";"1";"70"
"20062";"202100020062";"3";"2";"2";"0";"2";"2";"1";"0";"1";"50"
"20063";"202100020063";"3";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"20064";"202100020064";"4";"1";"3";"0";"1";"3";"1";"0";"1";"50"
"20065";"202100020065";"4";"2";"4";"3";"1";"1";"1";"0";"1";"50"
"20066";"202100020066";"4";"2";"2";"0";"1";"1";"1";"0";"3";"50"
"20067";"202100020067";"4";"2";"2";"1";"1";"1";"1";"0";"1";"50"
"20068";"202100020068";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20069";"202100020069";"2";"2";"2";"0";"1";"1";"1";"0";"1";"80"
"20070";"202100020070";"4";"1";"1";"0";"1";"1";"1";"0";"1";"30"
"20071";"202100020071";"4";"2";"2";"0";"1";"1";"1";"5";"1";"50"
"20072";"202100020072";"4";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20073";"202100020073";"4";"2";"3";"0";"2";"3";"1";"0";"1";"50"
"20074";"202100020074";"4";"2";"2";"0";"1";"1";"1";"0";"8";"50"
"20075";"202100020075";"3";"2";"2";"0";"1";"1";"1";"5";"1";"50"
"20076";"202100020076";"4";"2";"2";"0";"2";"1";"1";"0";"1";"50"
"20077";"202100020077";"4";"1";"1";"1";"1";"1";"1";"0";"1";"30"
"20078";"202100020078";"4";"1";"1";"1";"1";"1";"1";"0";"1";"50"
"20079";"202100020079";"2";"3";"4";"0";"1";"1";"1";"0";"1";"90"
"20080";"202100020080";"4";"2";"1";"0";"1";"1";"1";"0";"1";"70"
"20081";"202100020081";"2";"2";"2";"0";"1";"1";"1";"0";"1";"50"
"20082";"202100020082";"4";"2";"2";"0";"1";"1";"1";"4";"1";"50"
"20083";"202100020083";"4";"2";"2";"0";"1";"1";"1";"0";"1";"30"
"20084";"202100020084";"3";"3";"4";"0";"1";"1";"1";"0";"1";"50"
"20085";"202100020085";"9";"2";"2";"0";"2";"1";"1";"0";"1";"50"
