"Num_Acc";"circ";"nbv";"vma";"surf_gr";"prof_gr";"plan_gr";"infrastructure"
"202100053505";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053506";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053507";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053508";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100053509";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053510";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053511";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100053512";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053513";"2";2;NA;"risquée";"plat";"rectiligne";"non"
"202100053514";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053515";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053516";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053517";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053518";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100053519";"2";2;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100053520";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100053521";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100053522";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053523";"2";2;90;"risquée";"pente/cote";"rectiligne";"non"
"202100053524";NA;0;NA;"normale";"plat";"rectiligne";"non"
"202100053525";"2";2;80;"risquée";"pente/cote";"courbe";NA
"202100053526";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053527";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053528";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053529";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100053530";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053531";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053532";"3";6;130;"risquée";"plat";"rectiligne";"non"
"202100053533";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100053534";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053535";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100053536";"2";2;70;"normale";"plat";"rectiligne";"non"
"202100053537";"3";4;110;"risquée";"plat";"courbe";"non"
"202100053538";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053539";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053540";"2";2;90;"risquée";"pente/cote";"courbe";"non"
"202100053541";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053542";"1";2;90;"normale";"plat";"rectiligne";"non"
"202100053543";"1";2;110;"normale";"plat";"rectiligne";"non"
"202100053544";"1";4;90;"normale";"plat";"rectiligne";"non"
"202100053545";"3";6;130;"risquée";"plat";"courbe";"non"
"202100053546";"1";2;50;"risquée";"pente/cote";"courbe";"oui"
"202100053547";"3";8;70;"risquée";"pente/cote";"rectiligne";"non"
"202100053548";"3";8;90;"risquée";"plat";"courbe";"non"
"202100053549";"3";10;70;"normale";"plat";"rectiligne";"non"
"202100053550";"3";4;50;"normale";"pente/cote";"courbe";"non"
"202100053551";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100053552";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053553";"2";5;110;"normale";"pente/cote";"rectiligne";"non"
"202100053554";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053555";NA;2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053556";"1";1;90;"normale";"plat";"rectiligne";"non"
"202100053557";"1";1;30;"normale";"plat";"courbe";"non"
"202100053558";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100053559";"1";2;90;"normale";"plat";"rectiligne";"oui"
"202100053560";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053561";"1";1;50;"normale";"plat";"courbe";"oui"
"202100053562";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100053563";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053564";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100053565";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053566";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100053567";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053568";"2";1;30;"risquée";"plat";"courbe";"oui"
"202100053569";NA;0;30;"normale";"plat";"rectiligne";"non"
"202100053570";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053571";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053572";"2";2;80;"risquée";"plat";"courbe";"non"
"202100053573";"2";5;50;"normale";"plat";"rectiligne";"non"
"202100053574";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053575";NA;0;30;"normale";"plat";"rectiligne";"oui"
"202100053576";"2";2;50;"normale";"plat";"rectiligne";NA
"202100053577";"4";3;50;"normale";"plat";"rectiligne";"non"
"202100053578";"2";2;50;"normale";"plat";"rectiligne";NA
"202100053579";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053580";"1";1;50;"normale";"pente/cote";"rectiligne";"oui"
"202100053581";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053582";"2";2;70;"risquée";"plat";"rectiligne";"non"
"202100053583";"3";2;110;"risquée";"plat";"rectiligne";"non"
"202100053584";"1";3;50;"normale";"plat";"rectiligne";"non"
"202100053585";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053586";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053587";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053588";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053589";"2";2;70;"normale";"pente/cote";"rectiligne";"oui"
"202100053590";"3";6;70;"normale";"plat";"rectiligne";"non"
"202100053591";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100053592";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053593";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053594";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053595";"2";2;30;"risquée";"plat";"rectiligne";"non"
"202100053596";"2";0;50;"normale";"plat";"rectiligne";"oui"
"202100053597";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053598";"3";2;30;"normale";"plat";"rectiligne";"non"
"202100053599";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053600";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053601";"2";4;50;"risquée";"plat";"rectiligne";"oui"
"202100053602";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053603";"2";2;50;"risquée";"plat";"courbe";"oui"
"202100053604";"3";2;50;"risquée";"pente/cote";"courbe";"non"
"202100053605";"3";2;50;"normale";"plat";"courbe";"non"
"202100053606";"1";2;70;"normale";"plat";"rectiligne";"non"
"202100053607";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053608";"1";2;50;"normale";"plat";"courbe";"non"
"202100053609";"2";2;30;"risquée";"plat";"rectiligne";"oui"
"202100053610";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053611";"2";2;10;"risquée";"plat";"rectiligne";"non"
"202100053612";"2";2;90;"risquée";"plat";"rectiligne";"non"
"202100053613";"2";2;30;"risquée";"plat";"rectiligne";"oui"
"202100053614";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053615";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053616";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053617";"1";3;50;"normale";"plat";"rectiligne";"oui"
"202100053618";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100053619";NA;0;50;"normale";"plat";"rectiligne";"oui"
"202100053620";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053621";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053622";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100053623";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053624";"1";4;70;"normale";"plat";"rectiligne";"non"
"202100053625";"3";4;30;"normale";"plat";"rectiligne";"non"
"202100053626";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053627";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053628";"2";2;50;"normale";"plat";"rectiligne";NA
"202100053629";"1";2;30;"normale";"plat";"rectiligne";NA
"202100053630";"1";3;30;"normale";"plat";"rectiligne";NA
"202100053631";"1";4;50;"normale";"plat";"rectiligne";NA
"202100053632";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053633";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100053634";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100053635";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100053636";"1";1;50;"normale";"plat";"courbe";"non"
"202100053637";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100053638";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053639";"1";2;50;"normale";"plat";"rectiligne";"non"
"202100053640";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100053641";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053642";"2";2;30;"normale";"plat";"courbe";"oui"
"202100053643";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053644";"1";0;30;"risquée";"pente/cote";"courbe";"oui"
"202100053645";"1";1;50;"normale";"plat";"rectiligne";"non"
"202100053646";"1";4;110;"risquée";"pente/cote";"courbe";"oui"
"202100053647";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053648";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100053649";"2";2;70;"risquée";"plat";"courbe";"non"
"202100053650";"2";2;50;"normale";"plat";"courbe";"non"
"202100053651";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053652";"2";2;70;"risquée";"pente/cote";"rectiligne";"non"
"202100053653";"2";2;80;"risquée";"plat";"courbe";"non"
"202100053654";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100053655";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100053656";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053657";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053658";"2";2;80;"risquée";"pente/cote";"courbe";"oui"
"202100053659";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053660";"2";2;80;"risquée";"plat";"courbe";"non"
"202100053661";"2";2;70;"risquée";"plat";"rectiligne";"non"
"202100053662";"2";2;80;"normale";"pente/cote";"courbe";"non"
"202100053663";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053664";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053665";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053666";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053667";"2";2;90;"risquée";"pente/cote";"courbe";"non"
"202100053668";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053669";"3";2;90;"risquée";"plat";"rectiligne";"non"
"202100053670";"3";5;110;"normale";"plat";"rectiligne";"non"
"202100053671";"3";5;110;"normale";"pente/cote";"rectiligne";"oui"
"202100053672";"3";6;130;"normale";"plat";"rectiligne";"non"
"202100053673";NA;NA;20;"risquée";"plat";"rectiligne";"non"
"202100053674";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100053675";"2";2;70;"normale";"plat";"courbe";"non"
"202100053676";"1";2;80;"risquée";"plat";"courbe";"non"
"202100053677";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053678";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053679";"2";2;70;"normale";"plat";"rectiligne";"oui"
"202100053680";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053681";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100053682";"2";2;70;"risquée";"pente/cote";"rectiligne";"non"
"202100053683";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053684";"2";3;70;"risquée";"pente/cote";"courbe";"non"
"202100053685";"2";2;70;"risquée";"plat";"courbe";"non"
"202100053686";"1";3;90;"normale";"plat";"rectiligne";"non"
"202100053687";"3";3;90;"normale";"plat";"rectiligne";"non"
"202100053688";"3";2;90;"normale";"plat";"rectiligne";"non"
"202100053689";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100053690";"1";3;90;"normale";"plat";"rectiligne";"oui"
"202100053691";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100053692";"2";6;90;"risquée";"plat";"rectiligne";"non"
"202100053693";"3";6;90;"normale";"plat";"rectiligne";"non"
"202100053694";"3";6;70;"normale";"pente/cote";"courbe";"oui"
"202100053695";"3";8;90;"normale";"plat";"rectiligne";"non"
"202100053696";"3";6;110;"normale";"plat";"rectiligne";"non"
"202100053697";"2";2;110;"normale";"plat";"rectiligne";"oui"
"202100053698";"3";4;90;"normale";"pente/cote";"courbe";"oui"
"202100053699";NA;3;50;"normale";"plat";"courbe";"non"
"202100053700";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053701";"2";4;70;"normale";"plat";"courbe";"non"
"202100053702";"2";3;50;"normale";"pente/cote";"rectiligne";"non"
"202100053703";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053704";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053705";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053706";NA;0;30;"normale";"plat";"rectiligne";"non"
"202100053707";"1";2;50;"risquée";"pente/cote";"courbe";"oui"
"202100053708";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053709";NA;1;50;"normale";"pente/cote";"rectiligne";"non"
"202100053710";NA;4;50;"normale";"pente/cote";"rectiligne";"non"
"202100053711";"2";2;45;"normale";"plat";"rectiligne";"non"
"202100053712";"1";2;90;"risquée";"pente/cote";"rectiligne";"non"
"202100053713";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053714";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053715";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053716";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053717";NA;0;50;"normale";"plat";"rectiligne";"non"
"202100053718";"2";2;50;"normale";"plat";"courbe";"non"
"202100053719";"2";2;50;"normale";"plat";"courbe";"non"
"202100053720";"2";3;50;"risquée";"plat";"rectiligne";"oui"
"202100053721";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053722";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053723";"3";4;50;"risquée";"pente/cote";"rectiligne";"oui"
"202100053724";"3";4;50;"normale";"plat";"rectiligne";"non"
"202100053725";"2";2;NA;"risquée";"plat";"rectiligne";"non"
"202100053726";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053727";NA;2;50;"normale";"plat";"rectiligne";"non"
"202100053728";NA;0;30;"risquée";"plat";"rectiligne";"oui"
"202100053729";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053730";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053731";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053732";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053733";"2";1;50;"risquée";"plat";"rectiligne";"non"
"202100053734";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053735";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053736";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053737";"1";2;30;"risquée";"plat";"courbe";"oui"
"202100053738";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100053739";"3";2;90;"normale";"plat";"rectiligne";"non"
"202100053740";"3";3;90;"normale";"plat";"rectiligne";"non"
"202100053741";"2";2;90;"risquée";"pente/cote";"courbe";"non"
"202100053742";"2";0;50;"normale";"pente/cote";"rectiligne";"non"
"202100053743";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053744";"2";3;50;"normale";"pente/cote";"rectiligne";NA
"202100053745";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053746";"1";1;30;"normale";"pente/cote";"rectiligne";"non"
"202100053747";"3";3;50;"normale";"plat";"rectiligne";"non"
"202100053748";"1";1;50;"normale";"pente/cote";"rectiligne";"non"
"202100053749";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053750";"2";4;50;"normale";"plat";"rectiligne";NA
"202100053751";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053752";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053753";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053754";"4";2;50;"normale";"plat";"rectiligne";"non"
"202100053755";NA;4;50;"risquée";"plat";"rectiligne";"oui"
"202100053756";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100053757";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053758";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053759";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100053760";"1";2;50;"normale";"plat";"rectiligne";"oui"
"202100053761";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053762";"4";3;50;"normale";"plat";"rectiligne";"non"
"202100053763";"1";0;50;"normale";"plat";"rectiligne";"non"
"202100053764";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100053765";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053766";"3";2;50;"normale";"pente/cote";"rectiligne";"oui"
"202100053767";"1";2;30;"normale";"plat";"rectiligne";"oui"
"202100053768";"2";4;50;"normale";"plat";"rectiligne";"non"
"202100053769";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100053770";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100053771";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053772";"2";2;30;"normale";"pente/cote";"rectiligne";"non"
"202100053773";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053774";"2";2;30;"normale";"pente/cote";"rectiligne";"non"
"202100053775";"3";4;130;"risquée";"pente/cote";"courbe";"non"
"202100053776";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100053777";"3";4;130;"risquée";"plat";"rectiligne";"non"
"202100053778";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053779";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053780";"2";2;80;"normale";"plat";"courbe";"non"
"202100053781";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053782";"1";4;130;"risquée";"plat";"courbe";"non"
"202100053783";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053784";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100053785";"2";3;90;"risquée";"pente/cote";"rectiligne";"non"
"202100053786";"2";2;90;"normale";"plat";"rectiligne";"non"
"202100053787";"2";2;80;"risquée";"pente/cote";"rectiligne";"non"
"202100053788";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053789";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053790";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053791";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053792";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053793";NA;NA;30;"normale";"plat";"rectiligne";"non"
"202100053794";"1";1;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053795";"2";2;80;"risquée";"plat";"courbe";"non"
"202100053796";"2";2;80;"risquée";"plat";"rectiligne";"oui"
"202100053797";"3";2;30;"normale";"plat";"rectiligne";"oui"
"202100053798";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053799";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053800";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053801";"3";4;130;"normale";"plat";"rectiligne";"non"
"202100053802";"3";4;110;"risquée";"plat";"rectiligne";"oui"
"202100053803";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053804";"2";2;70;"risquée";"pente/cote";"rectiligne";"oui"
"202100053805";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053806";"2";2;NA;"normale";"pente/cote";"rectiligne";"non"
"202100053807";"3";4;110;"risquée";"plat";"courbe";"non"
"202100053808";"2";2;70;"risquée";"plat";"rectiligne";"non"
"202100053809";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100053810";"2";2;70;"normale";"plat";"rectiligne";"oui"
"202100053811";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053812";NA;NA;50;"normale";"plat";"courbe";"non"
"202100053813";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053814";"2";2;NA;"normale";"pente/cote";"rectiligne";"non"
"202100053815";"3";4;110;"normale";"plat";"rectiligne";"non"
"202100053816";NA;4;110;"normale";"plat";"rectiligne";"non"
"202100053817";"3";4;90;"normale";"plat";"rectiligne";"non"
"202100053818";"1";2;90;"risquée";"pente/cote";"courbe";"non"
"202100053819";"3";4;70;"risquée";"pente/cote";"rectiligne";"oui"
"202100053820";"3";6;110;"normale";"plat";"rectiligne";"non"
"202100053821";"3";8;90;"risquée";"pente/cote";"courbe";"oui"
"202100053822";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100053823";"2";0;50;"normale";"plat";"rectiligne";"non"
"202100053824";"1";2;90;"normale";"plat";"rectiligne";"oui"
"202100053825";"3";2;50;"normale";"plat";"rectiligne";"non"
"202100053826";"1";4;50;"normale";"plat";"rectiligne";"non"
"202100053827";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100053828";NA;2;50;"risquée";"plat";"rectiligne";"oui"
"202100053829";"3";2;30;"risquée";"plat";"courbe";"non"
"202100053830";"2";0;30;"risquée";"plat";"rectiligne";"non"
"202100053831";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100053832";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100053833";"2";2;50;"normale";"plat";"rectiligne";"oui"
"202100053834";"1";0;50;"normale";"pente/cote";"rectiligne";"non"
"202100053835";"2";1;50;"risquée";"plat";"rectiligne";"oui"
"202100053836";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053837";"2";1;50;"normale";"plat";"rectiligne";"non"
"202100053838";"2";3;50;"normale";"plat";"rectiligne";"non"
"202100053839";"2";2;50;"risquée";"plat";"rectiligne";"oui"
"202100053840";"3";4;80;"risquée";"plat";"rectiligne";"non"
"202100053841";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100053842";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053843";"3";2;30;"risquée";"plat";"rectiligne";"non"
"202100053844";"2";3;50;"risquée";"plat";"courbe";"non"
"202100053845";"2";4;50;"risquée";"plat";"courbe";"non"
"202100053846";"2";2;70;"risquée";"pente/cote";"courbe";"oui"
"202100053847";"2";NA;70;"normale";"plat";"rectiligne";"non"
"202100053848";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100053849";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053850";"2";2;50;"normale";"pente/cote";"courbe";"non"
"202100053851";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053852";NA;2;50;"risquée";"plat";"rectiligne";"non"
"202100053853";"1";4;70;"risquée";"plat";"rectiligne";"non"
"202100053854";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053855";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053856";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053857";"1";1;50;"risquée";"plat";"rectiligne";"oui"
"202100053858";"2";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053859";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053860";"1";2;50;"risquée";"pente/cote";"rectiligne";"non"
"202100053861";"1";3;50;"risquée";"plat";"rectiligne";"oui"
"202100053862";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053863";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053864";NA;0;50;"risquée";"plat";"rectiligne";"non"
"202100053865";"1";1;50;"risquée";"plat";"rectiligne";"non"
"202100053866";"3";4;110;"risquée";"plat";"rectiligne";"non"
"202100053867";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100053868";"2";2;80;"normale";"pente/cote";"rectiligne";"non"
"202100053869";"2";2;80;"risquée";"plat";"courbe";NA
"202100053870";"2";2;NA;"normale";"plat";"rectiligne";"non"
"202100053871";"2";2;70;"risquée";"pente/cote";"rectiligne";"non"
"202100053872";"2";2;50;"normale";"pente/cote";"rectiligne";"non"
"202100053873";"3";4;110;"normale";"pente/cote";"rectiligne";"non"
"202100053874";"1";2;50;"risquée";"plat";"rectiligne";"non"
"202100053875";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053876";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053877";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053878";"2";4;50;"risquée";"plat";"rectiligne";"non"
"202100053879";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053880";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053881";"2";2;80;"risquée";"plat";"rectiligne";"oui"
"202100053882";"1";1;50;"normale";"plat";"courbe";"non"
"202100053883";"2";2;50;"normale";"plat";"courbe";"non"
"202100053884";"3";4;110;"risquée";"plat";"rectiligne";"non"
"202100053885";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053886";"2";2;50;"risquée";"pente/cote";"courbe";"non"
"202100053887";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053888";"2";2;80;"normale";"plat";"courbe";"non"
"202100053889";"2";2;80;"risquée";"plat";"courbe";"non"
"202100053890";"3";2;50;"normale";"pente/cote";"courbe";"non"
"202100053891";"1";4;130;"normale";"plat";"rectiligne";"non"
"202100053892";"1";4;130;"normale";"plat";"rectiligne";"oui"
"202100053893";"2";2;30;"risquée";"pente/cote";"rectiligne";"non"
"202100053894";"3";4;110;"risquée";"plat";"courbe";"non"
"202100053895";"2";2;70;"normale";"plat";"rectiligne";"oui"
"202100053896";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053897";"2";2;70;"risquée";"plat";"courbe";"non"
"202100053898";"2";2;80;"risquée";"pente/cote";"courbe";"non"
"202100053899";"2";2;30;"normale";"plat";"rectiligne";"non"
"202100053900";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053901";"2";2;90;"risquée";"plat";"rectiligne";"non"
"202100053902";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053903";"2";2;80;"normale";"pente/cote";"rectiligne";"oui"
"202100053904";"2";2;80;"risquée";"plat";"rectiligne";"non"
"202100053905";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053906";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053907";"2";2;80;"normale";"plat";"rectiligne";"non"
"202100053908";"2";2;NA;"normale";"plat";"rectiligne";"non"
"202100053909";NA;1;50;"normale";"pente/cote";"rectiligne";"non"
"202100053910";"1";3;110;"risquée";"plat";"rectiligne";"non"
"202100053911";"1";1;50;"risquée";"pente/cote";"courbe";"non"
"202100053912";"3";6;90;"normale";"plat";"courbe";"non"
"202100053913";"3";4;90;"risquée";"plat";"courbe";"non"
"202100053914";"1";5;110;"risquée";"plat";"rectiligne";"non"
"202100053915";"3";8;110;"risquée";"plat";"rectiligne";"non"
"202100053916";NA;2;90;"risquée";"plat";"courbe";"non"
"202100053917";"3";4;50;"normale";"plat";"courbe";"non"
"202100053918";"2";0;NA;"normale";"plat";"rectiligne";"non"
"202100053919";"1";1;50;"risquée";"plat";"courbe";"non"
"202100053920";"1";3;50;"risquée";"plat";"rectiligne";"non"
"202100053921";NA;0;10;"normale";"plat";"rectiligne";"oui"
"202100053922";"3";6;30;"normale";"plat";"rectiligne";"non"
"202100053923";"3";2;90;"risquée";"plat";"rectiligne";"non"
"202100053924";"1";1;30;"normale";"plat";"rectiligne";"non"
"202100053925";"2";2;50;"normale";"plat";"rectiligne";"non"
"202100053926";"2";2;50;"risquée";"plat";"courbe";"non"
"202100053927";"2";2;50;"risquée";"plat";"rectiligne";"non"
"202100053928";"2";2;50;"risquée";"plat";"rectiligne";"non"
